MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
289049,28405,0,0,0,0,7.797963837724751,8.171719451753606,8.769683289478358,8.386877807014429,1.0,16,3,1,EXCELENTE
545809,28406,0,0,0,0,7.789512094787841,8.293707256872706,8.58217056113933,6.807341533648511,0.0,17,6,1,EXCELENTE
718065,28407,0,0,0,0,7.4404248479857475,7.843160605704105,9.260637271978622,7.094528484563284,0.256839394295895,6,5,2,EXCELENTE
410093,28408,0,0,0,0,7.833772723812771,8.366886361906385,8.201318171438313,6.508568114349033,0.1655681904680727,11,0,3,EXCELENTE
523043,28409,0,0,0,0,7.644779626217954,7.81716943932693,7.858237009743629,2.0431538299357186,0.0,12,5,1,EXCELENTE
964010,28410,0,0,0,0,7.58865329289516,8.003075447720427,8.119617966489255,7.562884430965053,0.0,12,6,2,EXCELENTE
731071,28411,0,0,0,0,7.392929174609239,7.242761100521015,8.657238899478985,7.564309724869746,0.0,10,5,1,EXCELENTE
706888,28412,0,0,0,0,7.886453621314182,7.928817873771394,8.3,2.740511859801325,0.0,13,6,1,EXCELENTE
994584,28413,0,0,0,0,7.79732644626576,7.913367768671199,7.794652892531521,7.0,0.0,2,0,3,EXCELENTE
599688,28414,0,0,0,0,7.710088857885834,8.4,9.436696285961945,0.0,0.0,11,5,1,EXCELENTE
730301,28415,0,0,0,0,7.541675218223659,7.308376091118296,8.925025654670979,7.850051309341955,0.0,13,4,1,EXCELENTE
423945,28416,0,0,0,0,7.82755359253991,8.31258932089985,7.690500197039157,3.4864648627575296,0.0,11,5,1,EXCELENTE
300982,28417,0,0,0,0,7.022650933336411,7.762248444439313,8.733976400004616,8.069798755551451,0.0,9,6,2,EXCELENTE
473396,28418,0,0,0,0,7.776459359218325,7.694098932030544,7.8881978640610875,7.864689038827489,0.2940989320305437,3,2,4,EXCELENTE
285899,28419,0,0,0,0,7.295985125087071,7.634671624970976,8.74069393734037,7.2,0.0,16,5,2,EXCELENTE
295612,28420,0,0,0,0,7.87006499149864,7.051974003400544,5.785857018702992,5.65542244474116,0.12993500850135997,5,5,2,EXCELENTE
790652,28421,0,0,0,0,7.313302601053136,6.974005780118082,8.092507225147601,5.569878902569002,0.7629971099409592,17,5,1,EXCELENTE
124020,28422,0,0,0,0,7.236639667951095,7.422899792469434,8.749620456567246,0.3343369700537367,0.04579958493886804,8,4,3,EXCELENTE
645268,28423,0,0,0,0,7.530524582891796,8.41939577311568,7.958346607332087,7.272177975559708,0.5278220244402917,14,4,3,EXCELENTE
883256,28424,0,0,0,0,7.5544904193825735,8.140716467839008,8.749899102201384,4.667457188537221,0.0,10,2,3,EXCELENTE
273704,28425,0,0,0,0,7.097369051927515,7.732456350642505,8.397369051927516,7.22982540257002,0.32456350642505094,6,4,2,EXCELENTE
659876,28426,0,0,0,0,7.475367121203578,8.187683560601789,9.27683560601789,6.886215075787478,0.12316439398211099,20,6,2,EXCELENTE
319461,28427,0,0,0,0,7.340023392108723,7.770128656597975,9.240023392108723,7.5701286565979755,0.0,18,6,1,EXCELENTE
481386,28428,0,0,0,0,7.568455096078246,7.539592836273862,8.297317355882631,7.3,0.0,8,4,5,EXCELENTE
747721,28429,0,0,0,0,7.794117227667061,8.62940673200473,8.8,0.470621786635129,0.0,15,6,1,EXCELENTE
482259,28430,0,0,0,0,7.498712770839763,7.305792531221066,8.39613831251929,7.299356385419881,0.0,10,3,7,EXCELENTE
534885,28431,0,0,0,0,7.3,7.559195113179042,8.21479877829476,7.626006108526198,0.0,11,5,3,EXCELENTE
147628,28432,0,0,0,0,7.471899332822523,8.100549221626277,8.40164766487883,7.443249444018769,0.7135011119624619,11,6,2,EXCELENTE
448494,28433,0,0,0,0,7.431766717946836,7.88768237104006,8.59384118552003,0.0,0.0,17,3,1,EXCELENTE
577434,28434,0,0,0,0,7.635673655120168,7.571347310240335,8.149715585841173,0.0,0.0,13,5,3,EXCELENTE
581043,28435,0,0,0,0,7.978624677910309,8.460687661044846,8.669656169477577,7.482062983134536,0.3034383052242272,10,6,1,EXCELENTE
423282,28436,0,0,0,0,7.547414938109438,7.513795851462651,7.308625727681525,7.566380913353212,0.9051701237811248,16,5,1,EXCELENTE
263588,28437,0,0,0,0,7.913422478804305,8.240267436412916,9.088320923695498,7.82684495760861,0.0,16,7,1,EXCELENTE
862973,28438,0,0,0,0,6.643604190198872,8.071802095099436,9.000435777616008,2.033940048277681,1.0,11,4,2,EXCELENTE
880495,28439,0,0,0,0,7.491237058327652,7.424226704989774,8.740721528320833,3.844329169925006,0.582474116655304,9,5,1,EXCELENTE
523606,28440,0,0,0,0,7.4898726713903985,7.584809007085597,6.689872671390399,7.374681678475996,0.0506366430480093,6,5,2,EXCELENTE
465424,28441,0,0,0,0,7.5257098518679815,7.351419703735962,8.171411944504928,7.005717611099014,0.6857253703300473,10,4,2,EXCELENTE
720349,28442,0,0,0,0,7.58439578900467,7.857445262630255,9.53049473625584,5.33261157466762,0.0,6,3,3,EXCELENTE
216347,28443,0,0,0,0,7.808527119494021,7.617054238988041,9.1,7.3255813584820615,0.0,6,4,2,EXCELENTE
835528,28444,0,0,0,0,7.855986923991406,7.8899673099785135,8.513915005944135,7.089967309978514,0.7799346199570263,11,5,2,EXCELENTE
687175,28445,0,0,0,0,8.0,7.738466423112658,8.298825210122395,8.150896967524341,0.0,5,1,2,EXCELENTE
262914,28446,0,0,0,0,7.972900274153762,8.436767306358778,9.345800548307524,7.990966758051254,0.09033241948745985,15,6,1,EXCELENTE
448806,28447,0,0,0,0,7.802145557898816,8.018404314552525,8.659202157276262,0.0,0.0,17,4,1,EXCELENTE
680548,28448,0,0,0,0,7.233886743186473,7.649121160077571,9.59658209059572,6.025293244533057,0.0,10,5,3,EXCELENTE
103688,28449,0,0,0,0,7.484323368617299,7.897836351182466,8.696754526773699,7.7551337546694326,0.5729740348696671,16,6,2,EXCELENTE
472298,28450,0,0,0,0,7.551552904585916,7.7391296678985855,7.784470954140837,7.842235477070418,0.48447095414083674,7,1,6,EXCELENTE
915003,28451,0,0,0,0,7.505514590725867,8.06139786491893,7.326835586694942,6.916543772177602,1.0,15,2,2,EXCELENTE
939687,28452,0,0,0,0,8.141188366570445,8.849590028488954,9.3907783950594,7.6942603988453495,0.08401661918507752,23,5,1,EXCELENTE
635053,28453,0,0,0,0,7.369243515256341,8.082689121185915,8.238487030512681,7.1557979093267665,0.17310878814085184,2,4,2,EXCELENTE
663644,28454,0,0,0,0,7.75059961519489,8.750866110837064,9.201065982568693,8.501332478210866,0.4993337608945665,14,6,2,EXCELENTE
502507,28455,0,0,0,0,7.20621294249158,7.424851769966319,7.080768252390535,6.4713069680810085,0.0,5,4,2,EXCELENTE
146624,28456,0,0,0,0,7.625092149227445,7.26678953230326,8.429151308462092,4.520295796173239,0.0,16,6,2,EXCELENTE
412926,28457,0,0,0,0,7.5649218377513385,7.394765513254015,8.4,6.794765513254014,0.0,14,3,3,EXCELENTE
385163,28458,0,0,0,0,7.445967932454719,8.254032067545282,8.354032067545281,7.481612827018113,0.0,14,4,1,EXCELENTE
293177,28459,0,0,0,0,7.161223116177815,8.108746159453974,8.061223116177816,6.769969275631789,0.0,4,5,2,EXCELENTE
903370,28460,0,0,0,0,7.289576291722454,7.786254224966528,9.524169483311018,2.65406808411435,0.0,4,3,3,EXCELENTE
829734,28461,0,0,0,0,7.737529106611147,7.812587319833442,8.708469164185354,7.533410950963059,0.0,7,5,2,EXCELENTE
543761,28462,0,0,0,0,7.441947171624657,7.325841514873969,6.382392473683545,7.29513207093836,1.0,6,5,3,EXCELENTE
388899,28463,0,0,0,0,7.666635157376638,8.066611525409117,8.233364842623361,2.6672968524672402,0.33341210655840503,4,4,3,EXCELENTE
114799,28464,0,0,0,0,7.356121957074367,8.384897565659493,8.962958544196677,7.778060978537184,0.35612195707436756,14,6,1,EXCELENTE
816214,28465,0,0,0,0,7.33873459144703,7.677469182894059,8.726080505917325,3.098767315762367,0.0,17,6,1,EXCELENTE
632780,28466,0,0,0,0,7.716622681564335,8.433509273742661,9.90580480446877,7.761213743016552,0.9445910614522178,21,5,3,EXCELENTE
933059,28467,0,0,0,0,6.526864310729646,7.4,8.660516222395616,6.578967555208769,0.0,8,5,2,EXCELENTE
609224,28468,0,0,0,0,7.372732281854953,7.572732281854952,8.418141745160378,6.972677181450474,1.0,4,2,4,EXCELENTE
174905,28469,0,0,0,0,7.875775038669685,7.920620030935748,8.910310015467875,4.13662558004528,1.0,8,3,3,EXCELENTE
409119,28470,0,0,0,0,8.250650305807737,8.22467484709613,8.750650305807737,7.887662576451935,0.0,14,6,3,EXCELENTE
647033,28471,0,0,0,0,7.65162899061407,8.017209663538024,7.968838654152095,7.6344193270760465,0.0,15,5,3,EXCELENTE
513266,28472,0,0,0,0,7.5214709092874585,7.542941818574919,8.144998180704398,6.869118182145765,0.7382363642915308,4,4,3,EXCELENTE
706039,28473,0,0,0,0,7.421798320741613,7.7217983207416125,9.333243660718086,5.708722585862318,1.0,14,4,1,EXCELENTE
569835,28474,0,0,0,0,7.9788289472810625,8.371531578912425,9.749639473806512,5.202971054046783,0.0,10,1,1,EXCELENTE
522373,28475,0,0,0,0,7.572772437135241,7.772772437135242,7.918317311405724,3.0958706963757994,0.0,11,6,1,EXCELENTE
719384,28476,0,0,0,0,7.867694322725335,8.43847161362667,9.12305677274666,2.358314441050611,0.0,16,5,1,EXCELENTE
116234,28477,0,0,0,0,7.1384136688107365,8.082698291398657,8.707620503216104,7.6,0.0,10,6,1,EXCELENTE
372445,28478,0,0,0,0,7.124118647591031,7.787940676204484,8.463822028613453,0.29344354569087305,0.9598022540149489,14,5,2,EXCELENTE
640415,28479,0,0,0,0,8.100850546825374,8.298298906349252,9.072660996230223,7.57436208988097,0.0,13,1,2,EXCELENTE
797691,28480,0,0,0,0,7.3,8.149358941871496,8.709722292611756,0.5992525211872843,0.0,8,5,2,EXCELENTE
502598,28481,0,0,0,0,7.55908818517804,7.877264555534121,9.090941777863517,7.5,0.0,18,6,1,EXCELENTE
547971,28482,0,0,0,0,7.32292685587162,7.344585371174324,8.399365829715542,5.828048580962849,0.0,8,5,2,EXCELENTE
800892,28483,0,0,0,0,7.669483686217856,7.96185460777232,9.054225529326784,7.255047509534819,0.0,16,6,2,EXCELENTE
730817,28484,0,0,0,0,7.2,7.378352106491061,8.927140871872071,7.297253510818434,0.4054929783631318,5,3,3,EXCELENTE
680693,28485,0,0,0,0,7.177517897602541,6.882168425146486,7.276747362280271,0.0,0.0,13,3,2,EXCELENTE
311586,28486,0,0,0,0,7.69913241773202,7.596963462062071,8.897397253196061,7.29956620886601,0.0,12,5,1,EXCELENTE
574220,28487,0,0,0,0,7.791126645706924,8.12366227811487,9.3,6.987039496966172,0.0,6,5,2,EXCELENTE
789679,28488,0,0,0,0,7.741527364033849,7.925616364519664,9.28202045564958,2.096500269503227,0.2871918177401681,21,6,1,EXCELENTE
746541,28489,0,0,0,0,7.369688696749453,7.603399783843134,7.9450436999041285,4.573934990535973,0.0,9,3,2,EXCELENTE
990633,28490,0,0,0,0,7.73372783107645,8.068047408767578,8.734319577691128,7.067455662152901,0.6656804223088728,7,3,3,EXCELENTE
233911,28491,0,0,0,0,7.420137495639142,7.4,8.620137495639142,6.622102560179848,0.0,15,5,1,EXCELENTE
446129,28492,0,0,0,0,7.415244775816577,7.753189896530728,8.526594948265364,7.017396327855661,0.0,9,6,2,EXCELENTE
606043,28493,0,0,0,0,7.731341690557162,8.0,9.212927889266755,4.2164577360709545,0.0,17,5,1,EXCELENTE
265090,28494,0,0,0,0,7.342360435282619,7.495310979385895,7.837671414668514,7.22118021764131,0.10590108820654909,11,5,3,EXCELENTE
939369,28495,0,0,0,0,8.135011957075948,8.770023914151897,9.40901673990633,7.308200878875941,0.0,21,5,2,EXCELENTE
297601,28496,0,0,0,0,7.222396503592694,7.437066083932116,8.181859091117504,0.0,0.6293391606788432,10,6,2,EXCELENTE
459045,28497,0,0,0,0,6.8296685670494695,7.6395580893992925,7.629668567049469,6.30773343551238,0.0,5,5,3,EXCELENTE
728797,28498,0,0,0,0,7.555456039148993,7.488640097872483,9.03318405872349,7.754560391489931,0.0,13,3,2,EXCELENTE
796385,28499,0,0,0,0,6.911598809667633,7.405799404833816,8.670062897280838,7.229467063444122,0.0,9,3,3,EXCELENTE
265581,28500,0,0,0,0,7.534961501596326,7.104884504788979,7.725861405746775,7.0699230031926525,0.0,16,7,1,EXCELENTE
707153,28501,0,0,0,0,7.4800420716949905,7.740126215084972,7.880883505594807,7.540336573559927,0.19957928305009243,13,5,1,EXCELENTE
950208,28502,0,0,0,0,7.433534818359002,7.699395544922996,8.664651816409986,5.250749349638887,0.0,16,4,1,EXCELENTE
829891,28503,0,0,0,0,7.631269721806007,7.5374605563879875,8.60309541729099,1.3574229943313778,0.8281743045150155,13,4,2,EXCELENTE
951715,28504,0,0,0,0,7.4,7.768316144342296,8.683161443422959,7.583161443422959,0.0,14,5,2,EXCELENTE
304351,28505,0,0,0,0,7.558419104095343,6.903952239761644,9.163400593001096,7.258419104095342,0.0,5,3,2,EXCELENTE
765873,28506,0,0,0,0,7.264424926054993,8.335575073945007,7.765870623822481,7.737020771712494,0.0,12,6,3,EXCELENTE
826012,28507,0,0,0,0,7.796973398648415,7.693946797296831,7.6,7.642433496621038,0.0,2,4,3,EXCELENTE
768835,28508,0,0,0,0,7.351374851121351,7.997250297757297,7.3502749702242705,6.9967003573087565,0.5027497022427032,9,5,2,EXCELENTE
146778,28509,0,0,0,0,8.04581740664776,7.8277565421970134,8.359030432225374,2.066065127888067,0.0,15,6,1,EXCELENTE
103971,28510,0,0,0,0,7.8888397817836635,7.855485402548092,9.555485402548092,7.533291241528855,0.4445145974519089,10,5,1,EXCELENTE
818944,28511,0,0,0,0,7.351436769571568,7.702873539143136,8.914367695715681,7.611494156572545,0.0,7,5,3,EXCELENTE
121297,28512,0,0,0,0,7.972935472661828,7.9676613183454315,8.011242064388984,7.354129054676345,0.8646773633091378,7,5,2,EXCELENTE
117351,28513,0,0,0,0,7.205028928727116,8.176885848272669,8.884429241363343,7.625628616090889,0.0,10,6,1,EXCELENTE
521283,28514,0,0,0,0,7.682972130647488,7.82637770451799,7.909349835165478,7.979133113553969,0.0,12,5,2,EXCELENTE
688332,28515,0,0,0,0,7.838070146349596,7.4,6.728420878097577,7.419035073174799,0.8096492682520197,5,0,1,EXCELENTE
944758,28516,0,0,0,0,7.299142985846819,7.579271537969797,7.719014433723842,3.2365290926796177,0.0,7,3,3,EXCELENTE
392926,28517,0,0,0,0,7.300776339463209,8.466407886845598,10.0,8.533592113154402,0.6640788684559724,11,5,3,EXCELENTE
319992,28518,0,0,0,0,7.680538866370934,7.886427170501807,9.20768452536732,7.453393207374549,0.0,11,5,3,EXCELENTE
609312,28519,0,0,0,0,7.450900504527016,7.650900504527016,9.025150084087835,5.763443525236631,0.7484991591216403,3,5,2,EXCELENTE
266176,28520,0,0,0,0,7.725574671093504,8.525574671093505,9.476724013280514,7.0642258207130775,0.0,7,4,2,EXCELENTE
201920,28521,0,0,0,0,7.555920824081299,8.1480263919729,8.9,3.9499942100595598,0.5197360802709947,5,5,3,EXCELENTE
117679,28522,0,0,0,0,7.414712017284204,7.981510852204513,8.736978295590974,7.1852879827157965,0.592445738977434,10,5,1,EXCELENTE
120188,28523,0,0,0,0,7.837869845741025,8.305325385647437,9.564496773978208,7.6242603085179494,0.18934922870512694,10,5,2,EXCELENTE
462374,28524,0,0,0,0,7.28614992904526,8.037229985809052,8.45844978713578,2.9039388931060586,0.37229985809052035,13,3,3,EXCELENTE
620906,28525,0,0,0,0,8.161904152394733,8.261904152394733,8.64761660957893,7.630952076197366,0.0,12,6,2,EXCELENTE
554529,28526,0,0,0,0,7.1179907179240365,7.717990717924037,7.359814358480734,5.6586404632414675,0.820092820759633,5,2,3,EXCELENTE
689618,28527,0,0,0,0,7.881187582783165,7.56237516556633,7.203625717454096,7.56237516556633,1.0,8,1,1,EXCELENTE
640507,28528,0,0,0,0,8.115945815900897,8.268108368198202,9.03114900627253,7.563040638074327,0.0,13,1,2,EXCELENTE
104028,28529,0,0,0,0,7.391294398559771,7.3,8.673883195679313,7.2,1.0,8,5,2,EXCELENTE
448253,28530,0,0,0,0,6.9248629597476725,7.6850822241513965,8.360767425413036,0.0,0.0,16,3,2,EXCELENTE
621039,28531,0,0,0,0,7.636465389047496,8.063534610952503,9.24474227666753,7.209396167142487,0.0,19,6,1,EXCELENTE
635344,28532,0,0,0,0,7.3,8.00865907085999,8.1,7.109609114968012,0.1826818582800197,3,5,2,EXCELENTE
818357,28533,0,0,0,0,7.385053147719592,7.770106295439184,8.676422730088674,5.669043341047342,0.0,4,5,3,EXCELENTE
574223,28534,0,0,0,0,7.8,7.9671278534108,9.3,2.416602722788822,0.0,9,5,2,EXCELENTE
319441,28535,0,0,0,0,7.780474335778932,8.072779941591246,9.467457226298219,7.393491445259643,0.0,10,5,3,EXCELENTE
860970,28536,0,0,0,0,6.2767190688209995,7.387164375468222,8.405075314138777,6.397315003745778,0.564178122658889,6,2,2,EXCELENTE
521368,28537,0,0,0,0,7.857145021969603,7.978572510984801,8.3,6.678663433708107,0.0,15,5,1,EXCELENTE
285868,28538,0,0,0,0,7.96891001237317,8.1,9.010805721356098,8.1,1.0,17,5,2,EXCELENTE
798532,28539,0,0,0,0,7.473796645309854,7.831728860413138,9.26274563386387,7.5634577208262765,0.0,15,4,1,EXCELENTE
127657,28540,0,0,0,0,7.523611070307307,7.7,8.959722193076649,7.531944438615329,0.6805556138467039,9,5,2,EXCELENTE
687198,28541,0,0,0,0,7.8241269865276735,8.787936506736163,9.589629635231239,9.325820115022749,0.0,7,5,3,EXCELENTE
163437,28542,0,0,0,0,7.463792574022721,7.4,8.412069141992427,7.339654290037868,0.0,15,4,3,EXCELENTE
684791,28543,0,0,0,0,6.308109325457503,7.207155287168384,9.701431057433677,6.815264612625887,0.0,5,5,2,EXCELENTE
228262,28544,0,0,0,0,7.372408679403169,7.989634717612676,7.934303779110916,7.975764908660211,0.0,13,5,2,EXCELENTE
884166,28545,0,0,0,0,8.272764823987144,8.318211859189715,9.672764823987144,8.718211859189715,0.0,15,5,1,EXCELENTE
179192,28546,0,0,0,0,7.69627998009966,7.89813999004983,10.0,0.0,0.0,17,5,2,EXCELENTE
895916,28547,0,0,0,0,7.331848126874959,7.631848126874958,7.610511441062422,7.012739250749983,0.0,13,5,2,EXCELENTE
121315,28548,0,0,0,0,7.975096237630348,7.962259405924131,7.986393267251001,7.349807524739305,0.8754811881517386,7,5,2,EXCELENTE
322135,28549,0,0,0,0,7.497553446908652,7.295106893817304,8.44388361727163,7.33007126254487,1.0,14,5,3,EXCELENTE
698505,28550,0,0,0,0,7.472159991891577,7.2443199837831544,7.9051199432410435,6.780399979728943,0.0,20,6,1,EXCELENTE
754952,28551,0,0,0,0,7.7,7.422656518615894,8.567969555847682,7.3039086675430465,0.0,8,4,2,EXCELENTE
859096,28552,0,0,0,0,7.716176070945646,7.625735893581531,8.737132053209235,5.770213294758032,0.0,9,2,1,EXCELENTE
306789,28553,0,0,0,0,8.039795269238976,8.640307096141536,9.259692903858463,7.880614192283072,0.0,16,4,2,EXCELENTE
398904,28554,0,0,0,0,7.45891866060006,7.810192754971497,8.897451811257126,7.607644566228623,1.0,8,5,1,EXCELENTE
239211,28555,0,0,0,0,7.430440549616913,7.371027949106129,7.3898531501276965,6.979706300255392,0.0,5,4,4,EXCELENTE
861669,28556,0,0,0,0,5.909607718452955,7.359970942107626,8.309898297376693,6.179767536861011,0.7001452894618685,5,2,2,EXCELENTE
369612,28557,0,0,0,0,7.871649737945636,8.871649737945635,9.744847641510717,7.858248689728176,0.28350262054364805,12,6,2,EXCELENTE
245091,28558,0,0,0,0,7.378753463548564,7.657506927097128,8.496315807422711,6.921246536451436,0.7875346354856375,6,5,3,EXCELENTE
208953,28559,0,0,0,0,7.67312354222892,7.7828088555723,7.969976675662727,3.1443123158435786,0.6343822888553978,4,2,3,EXCELENTE
696790,28560,0,0,0,0,7.986625154780517,8.369906598256165,9.669906598256164,7.486625154780517,0.0,12,6,1,EXCELENTE
361602,28561,0,0,0,0,7.99351569510862,8.09351569510862,9.671469058477927,0.0881865465227687,0.012968609782760154,12,3,2,EXCELENTE
817312,28562,0,0,0,0,7.529979948833713,8.059959897667426,9.147434833709566,3.06036092099317,0.0,8,5,3,EXCELENTE
830097,28563,0,0,0,0,7.646866051594811,7.3202990773922165,8.26089723217665,1.8331212199790183,0.7343302579740553,11,3,3,EXCELENTE
771370,28564,0,0,0,0,7.469210280852652,7.5,7.61253329361444,6.530789719147348,0.8365128510658154,8,5,2,EXCELENTE
189687,28565,0,0,0,0,7.2424384006628975,7.674794668876325,8.457561599337103,3.655918950347705,0.5252053311236746,11,5,2,EXCELENTE
448764,28566,0,0,0,0,7.980124103526309,8.187295291550239,8.23647645775119,4.057369504191431,0.0,15,6,1,EXCELENTE
623700,28567,0,0,0,0,7.663106179321806,8.163106179321804,9.02912837237368,7.7553407310172915,0.0,11,7,2,EXCELENTE
730387,28568,0,0,0,0,7.708782528236237,7.55932156211972,8.591217471763764,7.808782528236237,0.0,16,6,1,EXCELENTE
756192,28569,0,0,0,0,7.674539580873197,7.433947225502405,8.43210554899519,7.142434031878006,0.08486806375601208,6,4,2,EXCELENTE
564093,28570,0,0,0,0,7.7,7.774012625061769,9.755509468796326,7.7814968437345575,0.0,22,6,1,EXCELENTE
624536,28571,0,0,0,0,7.808265046548086,8.41653009309617,8.791734953451915,7.537602430177872,0.0,9,5,2,EXCELENTE
730584,28572,0,0,0,0,7.641041094823159,7.410290408610949,8.658958905176842,7.741041094823158,0.0,15,6,1,EXCELENTE
359970,28573,0,0,0,0,8.155709199365091,8.501600149127,9.467127598095274,7.7016001491270005,0.18036350079363594,10,5,2,EXCELENTE
233368,28574,0,0,0,0,8.446396420203756,8.739695972729226,9.573198210101877,7.463964202037561,0.0,6,6,2,EXCELENTE
705393,28575,0,0,0,0,7.912367565146886,7.937455855048962,7.987279275244812,0.0,0.31272072475518853,10,5,2,EXCELENTE
181870,28576,0,0,0,0,7.690792173204097,8.538490216505123,9.516943151553585,7.747698043301024,0.0,13,4,2,EXCELENTE
884492,28577,0,0,0,0,7.803535150406566,8.997474892566737,9.203535150406566,7.905050214866525,0.0,16,2,2,EXCELENTE
554786,28578,0,0,0,0,7.96926544035128,8.25902058713504,9.784858082458959,8.68730661462136,0.10244853216240069,16,3,1,EXCELENTE
343094,28579,0,0,0,0,7.499750666443435,8.159900266577374,8.058902932351117,5.756409596785476,0.0,4,4,3,EXCELENTE
778587,28580,0,0,0,0,7.58995082535996,8.137990165071992,9.193872145935895,7.259803301439838,0.6200983492800808,16,5,2,EXCELENTE
604498,28581,0,0,0,0,7.842588104931707,8.060647026232926,8.903235131164633,7.621294052465854,0.0,10,4,1,EXCELENTE
995326,28582,0,0,0,0,7.813446932366211,8.813446932366212,9.986553067633789,7.962882222308631,0.1344693236621053,11,7,1,EXCELENTE
209323,28583,0,0,0,0,7.636815526956347,7.692038817390869,7.389048431301564,1.5830676591229533,0.8159223652182612,3,2,3,EXCELENTE
823366,28584,0,0,0,0,7.887055825187426,7.893527912593713,8.204314724937523,7.689213187656188,0.0,3,5,3,EXCELENTE
863060,28585,0,0,0,0,6.5623284377012245,7.8086359783308605,8.35431798916543,2.075968654392617,0.364205027086424,6,3,3,EXCELENTE
503126,28586,0,0,0,0,7.475407289551664,7.675407289551663,9.332738501481613,7.377036447758319,0.0,16,4,2,EXCELENTE
406806,28587,0,0,0,0,7.824075628682772,7.988478057192342,8.852880485701915,7.3711951429808575,0.0,14,5,4,EXCELENTE
930950,28588,0,0,0,0,8.041372899326378,8.241372899326379,9.35862710067362,7.635621498877297,1.0,8,3,2,EXCELENTE
667774,28589,0,0,0,0,7.939691062617365,8.990943098398718,9.553756107344057,8.495951241524127,0.3718699105466199,23,5,1,EXCELENTE
139537,28590,0,0,0,0,7.670506165862595,7.831898480230703,8.85468310896692,7.875063091609839,0.47721537126378333,22,6,1,EXCELENTE
577545,28591,0,0,0,0,7.5836610685872925,7.728745039777901,8.1287450397779,0.0,0.0,13,5,2,EXCELENTE
899604,28592,0,0,0,0,7.404708254951429,7.547645872524285,7.952354127475715,7.242937617572856,0.0,10,6,3,EXCELENTE
466247,28593,0,0,0,0,7.716636300590854,8.025045549113718,8.90822705206799,3.9656342200890418,0.41681849704572915,9,4,2,EXCELENTE
997579,28594,0,0,0,0,7.878940659610493,8.878940659610493,9.921059340389508,1.9374593158346682,0.7894065961049274,13,7,1,EXCELENTE
637745,28595,0,0,0,0,7.546709077954622,8.241443602682017,8.988152680636638,7.698683631181849,0.5065818440907561,13,3,1,EXCELENTE
767283,28596,0,0,0,0,7.684209117540588,8.068418235081177,7.684235884269411,7.1,0.0,9,0,5,EXCELENTE
263922,28597,0,0,0,0,7.70074361501446,8.029739966451293,8.673234493606545,7.657992702873669,0.0,13,6,1,EXCELENTE
644813,28598,0,0,0,0,7.9,8.906575725157525,7.851902374912486,7.8,0.0,12,4,3,EXCELENTE
782433,28599,0,0,0,0,6.415395199739051,7.229237119843431,8.75692096005219,6.758474239686861,0.43079039947810227,3,3,3,EXCELENTE
543419,28600,0,0,0,0,7.020308497309036,7.516409585575803,6.5328191711516075,7.463281917115161,0.367180828848393,4,2,3,EXCELENTE
693148,28601,0,0,0,0,8.146525902966161,7.7764731165784715,6.8893137769600346,7.546525902966161,0.5668426212922988,6,5,2,EXCELENTE
829983,28602,0,0,0,0,7.746858412651826,7.681150475910954,8.734292063259128,3.608097774190573,0.5314158734817438,11,4,2,EXCELENTE
346612,28603,0,0,0,0,7.682148010053148,7.953555969840557,9.410740050265739,7.792888060318887,0.8214801005314789,9,5,2,EXCELENTE
515455,28604,0,0,0,0,6.91838146771744,7.227572201576159,6.142456374810154,6.755144403152318,0.954046330706402,13,3,2,EXCELENTE
830206,28605,0,0,0,0,7.953984367072063,8.39292965182428,9.007968734144125,7.315039082319845,0.0,7,5,2,EXCELENTE
788273,28606,0,0,0,0,8.0,8.542290251506778,9.957709748493222,1.755045437531292,0.2114512575338906,20,5,1,EXCELENTE
922883,28607,0,0,0,0,7.262531560675503,7.841687707117003,8.377046512545245,7.881265780337752,0.0,7,5,1,EXCELENTE
565831,28608,0,0,0,0,7.279732820156547,7.339770988705612,8.739389303214965,7.379732820156547,0.0,17,5,1,EXCELENTE
133158,28609,0,0,0,0,7.6587541963050505,8.178338928406735,7.535016785220204,7.217508392610102,0.0,8,5,2,EXCELENTE
226823,28610,0,0,0,0,7.6394833348468465,8.15276668785586,8.57638334392793,3.316600127135154,1.0,13,5,1,EXCELENTE
169111,28611,0,0,0,0,8.66490064398252,8.504635748693543,9.712582769635748,7.364238324623625,0.07947020942204686,16,5,1,EXCELENTE
470464,28612,0,0,0,0,7.404312984550914,8.243530523173629,8.634904554071802,7.765095445928198,0.521564922754569,12,3,5,EXCELENTE
265806,28613,0,0,0,0,7.530804822666576,7.200231347332741,7.815633758666029,7.061609645333151,0.15402411333287758,16,6,2,EXCELENTE
637176,28614,0,0,0,0,8.144275501776692,7.975233556345197,9.882359392639685,7.881425167258898,0.061916109137007735,14,7,1,EXCELENTE
295471,28615,0,0,0,0,7.832171310032239,7.7552291048549264,7.388072762137316,7.339143449838807,0.41957172491940353,8,5,2,EXCELENTE
968374,28616,0,0,0,0,7.356357687675448,7.334536531513172,8.473940385387426,1.7981134082676533,0.7394038538742531,4,4,2,EXCELENTE
